Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
brussels sprouts,"brussels sprouts, ns as to form, cooked",-0.5596227616099586,-0.6295259967409277,-0.5449001475779662,0.7799737165399657,-0.862409502749361,4,1,0.5683266290071056
brussels sprouts,"brussels sprouts, fresh, cooked, fat added",-0.5596227616099586,-0.6295259967409277,-0.5449001475779662,0.7799737165399657,-0.862409502749361,4,1,0.5940673006724904
brussels sprouts,"brussels sprouts, frozen, cooked, fat added",-0.6032490520866829,-0.616342248209544,-0.5475726425255901,0.8568015958729138,-0.8878365403796239,4,1,0.5849968350601812
burdock,"burdock, cooked",-0.15349348016168965,-0.8476571088056412,-0.5502451374732141,0.6263179578740697,-0.6684512372678396,4,1,0.5459347725898988
cabbage,"cabbage, chinese, cooked, no added fat",-0.8641072838031789,-0.8524511991806897,-0.7880971878117439,-0.2956165941213061,-1.2673916196151946,4,1,0.5694781445931113
cabbage,"cabbage, chinese, cooked, fat added",-0.866805817234729,-0.8572452895557384,-0.553808464070046,-0.2956165941213061,-1.1079072083871027,4,1,0.5356034591803475
cabbage,"cabbage, green, cooked, no added fat",-0.6949991887593815,-0.8800172188372194,-0.7978963359530317,0.31900644054227784,-1.177403208810517,4,1,0.5643576249131144
cabbage,"cabbage, green, cooked, fat added, ns as to fat type",-0.7026450334821064,-0.883612786618506,-0.5627167805621257,0.2805925008758038,-1.0200434287590778,4,1,0.5460622908498987
cabbage,"cabbage, green, cooked with oil",-0.7026450334821064,-0.884811309212268,-0.5279743462430146,0.2805925008758038,-0.9962612668784815,4,1,0.5391381990293149
cabbage,"cabbage, green, cooked with butter or margarine",-0.7021952779101814,-0.8824142640247437,-0.5965683832320289,0.2805925008758038,-1.0429346162752715,4,1,0.5473971591598837
cabbage,"cabbage, red, cooked",-0.6311338975460324,-0.8656349477120735,-0.5573717906668779,0.12693674220990786,-0.9686410615819964,4,1,0.48698495748820075
cabbage,"cabbage, savoy, cooked",-0.6887026107524317,-0.7973191598676304,-0.5627167805621257,0.5110761388746478,-0.9918063950564677,4,1,0.5383605565520544
cactus,"cactus, cooked, no added fat",-0.8164331931791297,-0.8812157414309816,-0.7987871676022397,0.1653506818763819,-1.2523135919099173,4,1,0.5621164773650933
cactus,"cactus, cooked, fat added",-0.8204809933264546,-0.884811309212268,-0.5734067603526215,0.12693674220990786,-1.0995457566596307,4,1,0.5594106911422233
cauliflower,"cauliflower, fresh, cooked, no added fat",-0.7336781679449309,-0.8009147276489168,-0.7809705346180802,0.12693674220990786,-1.1711663882596979,4,1,0.5646912958154697
cauliflower,"cauliflower, frozen, cooked, no added fat",-0.7975434591582801,-0.8476571088056412,-0.7872063561625359,0.3574203802087519,-1.2251046055508488,4,1,0.6133208959739502
cauliflower,"cauliflower, ns as to form, cooked",-0.7399747459518808,-0.8069073406177276,-0.5466818108763821,0.08852280254343385,-1.0141492906561058,4,1,0.49859188830592777
cauliflower,"cauliflower, fresh, cooked, fat added, ns as to fat type",-0.7399747459518808,-0.8069073406177276,-0.5466818108763821,0.08852280254343385,-1.0141492906561058,4,1,0.5292802221375885
cauliflower,"cauliflower, frozen, cooked, fat added, ns as to fat type",-0.8020410148775299,-0.8512526765869275,-0.5618259489129178,0.31900644054227784,-1.07261091625884,4,1,0.4830912238962612
cauliflower,"cauliflower, fresh, cooked with oil",-0.7404245015238058,-0.8069073406177276,-0.5119393765572711,0.08852280254343385,-0.9903671287755094,4,1,0.47968910844726537
cauliflower,"cauliflower, fresh, cooked with butter or margarine",-0.7399747459518808,-0.8057088180239654,-0.5805334135462853,0.08852280254343385,-1.0373146241305773,4,1,0.5503353672921237
cauliflower,"cauliflower, frozen, cooked with oil",-0.8024907704494549,-0.8524511991806897,-0.5288651778922226,0.31900644054227784,-1.0503365571487713,4,1,0.5561968625864641
cauliflower,"cauliflower, frozen, cooked with butter or margarine",-0.8020410148775299,-0.8500541539931654,-0.5947867199336129,0.31900644054227784,-1.0951594213271865,4,1,0.5202452201454463
celery,"celery, cooked",-0.8263278157614795,-0.9519285744629491,-0.5484634741747981,-0.026719016455988145,-1.1011906324092973,4,1,0.5477911584030862
fennel bulb,"fennel bulb, cooked",-0.591555407216633,-0.86923051549336,-0.5208476930493509,0.6647318975405437,-0.9200486904772618,4,1,0.5113064836312177
christophine,"christophine, cooked",-0.7543669242534807,-0.936347780744041,-0.55202680077163,0.01169492321048588,-1.0562306952517435,4,1,0.4952750587352883
corn,"corn, cooked, from restaurant",-0.16833541403521435,-0.6666801971475548,-0.3239738985743879,0.05010886287695982,-0.4794275990353183,1,1,0.3502863983964881
corn,"corn, fresh, cooked, no added fat",-0.12740765699003995,-0.6487023582411223,-0.6865423798020346,0.08852280254343385,-0.7014172887507413,4,1,0.5981295324119383
corn,"corn, frozen, cooked, no added fat",-0.10042232267454045,-0.7349959849919979,-0.747118931948177,0.2421785612093298,-0.746651371866573,4,1,0.5176938544996149
corn,"corn, canned, cooked, no added fat",-0.3208025529177871,-0.7649590498360519,-0.6981231912417383,0.08852280254343385,-0.8539109780427501,4,1,0.5558994360646431
corn,"corn, ns as to form, cooked",-0.33924253136671184,-0.7721501853986249,-0.474524447290536,0.05010886287695982,-0.7119719081444355,4,1,0.4563964162477367
corn,"corn, fresh, cooked, fat added, ns as to fat type",-0.15124470230206463,-0.6594890615849818,-0.4647252991492483,0.05010886287695982,-0.5648240650388431,4,1,0.4699228763420668
corn,"corn, frozen, cooked, fat added, ns as to fat type",-0.12515887913041496,-0.7421871205545708,-0.5235201879969748,0.20376462154285577,-0.6085503453841472,4,1,0.5247869273256816
corn,"corn, canned, cooked, fat added, ns as to fat type",-0.33924253136671184,-0.7721501853986249,-0.474524447290536,0.05010886287695982,-0.7119719081444355,4,1,0.47068092634725356
corn,"corn, fresh, cooked with oil",-0.15169445787398955,-0.6594890615849818,-0.43176452812855315,0.05010886287695982,-0.5422755599704966,1,1,0.39276973395097226
corn,"corn, fresh, cooked with butter or margarine",-0.15124470230206463,-0.6582905389912196,-0.4967952385207354,0.05010886287695982,-0.5867557417010646,4,1,0.49163171986988224
corn,"corn, frozen, cooked with oil",-0.12560863470234002,-0.743385643148333,-0.49055941697627964,0.20376462154285577,-0.5862759862740785,4,1,0.48090091140154934
corn,"corn, frozen, cooked with butter or margarine",-0.12515887913041496,-0.7421871205545708,-0.5555901273684619,0.20376462154285577,-0.6307561680046464,4,1,0.4995446215300456
corn,"corn, canned, cooked with oil",-0.33969228693863684,-0.773348707992387,-0.4415636762698409,0.05010886287695982,-0.6896975490343668,4,1,0.5085818704947961
corn,"corn, canned, cooked with butter or margarine",-0.33924253136671184,-0.7709516628048627,-0.5074852183112313,0.05010886287695982,-0.7345204132127818,4,1,0.4631091404591968
corn,"corn, creamed",-0.15034519115821468,-0.8308777924929708,-0.7693897231783764,-0.2187887147883581,-0.8144339600507515,4,1,0.4871091946202763
corn,"corn, canned, reduced sodium, cooked, no added fat",-0.29561624088998745,-0.7877309791175331,-0.7328656255608493,0.01169492321048588,-0.8678238854253468,4,1,0.5495104921698482
corn,"corn, canned, reduced sodium, cooked, fat added, ns as to fat type",-0.31450597491083715,-0.794922114680106,-0.4914502486254876,0.01169492321048588,-0.7138223933628104,4,1,0.4877984562376256
corn,"corn, canned, reduced sodium, cooked with oil",-0.31495573048276215,-0.794922114680106,-0.4558169826571686,0.01169492321048588,-0.689423403076089,4,1,0.5011584751403307
corn,"corn, canned, reduced sodium, cooked with butter or margarine",-0.31450597491083715,-0.7937235920863438,-0.5270835145938066,0.01169492321048588,-0.7382213836495318,4,1,0.5033990353988247
cucumber,"cucumber, cooked",-0.7795532362812803,-0.9495315292754248,-0.5297560095414307,-0.44927235278720207,-1.0591777643032292,4,1,0.462126519958872
eggplant,"eggplant, cooked, no added fat",-0.6824060327454817,-0.9135758514625599,-0.7898788511101599,0.5494900785411219,-1.1718517531553923,4,0,0.5709065310771632
eggplant,"eggplant, cooked, fat added",-0.6900518774682066,-0.9159728966500842,-0.5466818108763821,0.5110761388746478,-1.0086663714905504,4,0,0.5351129253329613
flowers or blossoms of sesbania,"flowers or blossoms of sesbania, squash, or lily, cooked",-0.8218302600422297,-0.9123773288687977,-0.5742975920018295,-0.3340305337877801,-1.1072903799809777,4,1,0.4673585084385997
garlic,"garlic, cooked",0.5121447662873004,-0.28195444454990093,-0.7622630699847126,0.12693674220990786,-0.2801234873673804,1,1,0.5612266448383023
hominy,"hominy, cooked",-0.3450893538017367,-0.8656349477120735,-0.549354305824006,0.2421785612093298,-0.7887327764622106,4,1,0.4721681100867356
kohlrabi,"kohlrabi, cooked",-0.6842050550331817,-0.8332748376804952,-0.5627167805621257,0.7031458372070177,-0.9972893142220232,4,1,0.556243359021833
leek,"leek, cooked",-0.30281233004078734,-0.8512526765869275,-0.5359918310858864,0.05010886287695982,-0.7504208787928924,4,1,0.46895854240539253
lotus root,"lotus root, cooked",-0.2681811510025629,-0.854848244368214,-0.5751884236510375,0.47266219920817376,-0.7572745277498367,4,1,0.5210189067645706
mushrooms,"mushrooms, fresh, cooked, no added fat",-0.7831512808566803,-0.5779895252091548,-0.7693897231783764,-0.2187887147883581,-1.1423125261509626,4,1,0.5881928293799052
mushrooms,"mushrooms, ns as to form, cooked",-0.7880985921478552,-0.5899747511467764,-0.4878869220286557,-0.2187887147883581,-0.9531518149393022,4,1,0.4995132406824364
mushrooms,"mushrooms, fresh, cooked, fat added, ns as to fat type",-0.7880985921478552,-0.5899747511467764,-0.4878869220286557,-0.2187887147883581,-0.9531518149393022,4,1,0.5342184130852653
mushrooms,"mushrooms, canned, cooked",-0.7431230349553558,-0.8212896117428735,-0.5555901273684619,0.20376462154285577,-1.0255263479246333,4,1,0.5398135834939424
mushrooms,"mushrooms, fresh, cooked with oil",-0.7885483477197801,-0.5911732737405385,-0.44690866616508873,-0.2187887147883581,-0.9253260001741089,4,1,0.5230042071404152
mushrooms,"mushrooms, fresh, cooked with butter or margarine",-0.7876488365759301,-0.5887762285530143,-0.5288651778922226,-0.2187887147883581,-0.9809776297044958,4,1,0.5644364927906919
mushroom,"mushroom, asian, cooked, from dried",-0.32035279734586214,-0.8524511991806897,-0.7872063561625359,0.12693674220990786,-0.9353323276512473,4,1,0.5238636700857607
okra,"okra, fresh, cooked, no added fat",-0.6063973410901579,-0.7913265468988194,-0.788988019460952,0.6263179578740697,-1.096941370055992,4,1,0.614834023268825
okra,"okra, frozen, cooked, no added fat",-0.6783582325981568,-0.8452600636181168,-0.78542469286412,0.12693674220990786,-1.1506739778784347,4,1,0.5838040183864912
okra,"okra, ns as to form, cooked",-0.6167417192444327,-0.7973191598676304,-0.5466818108763821,0.5879040182075956,-0.936840130421775,4,1,0.5622753199709902
okra,"okra, fresh, cooked, fat added",-0.6167417192444327,-0.7973191598676304,-0.5466818108763821,0.5879040182075956,-0.936840130421775,4,1,0.501551346402063
okra,"okra, frozen, cooked, fat added",-0.6864538328928066,-0.8488556313994032,-0.5600442856145018,0.08852280254343385,-1.000373456252648,4,1,0.524346104186735
lettuce,"lettuce, cooked",-0.8159834376072046,-0.883612786618506,-0.5261926829445986,-0.14196083545541013,-1.0638382455939515,4,1,0.5366973900760973
luffa,"luffa, cooked",-0.6167417192444327,-0.7973191598676304,-0.5466818108763821,0.5879040182075956,-0.936840130421775,4,1,0.528276315502661
onions,"onions, cooked, no added fat",-0.4728199362284348,-0.884811309212268,-0.7961146726546158,0.08852280254343385,-1.0418380324421606,4,1,0.5180892828638087
onions,"onions, cooked, fat added",-0.4872121145300346,-0.8884068769935546,-0.5306468411906387,0.05010886287695982,-0.8676182759566385,4,1,0.4926139765384987
onions,"onions, pearl, cooked",-0.6738606768789068,-0.9555241422442355,-0.5769700869494534,-0.14196083545541013,-1.0288160994239666,4,1,0.4583914798932288
onions,"onions, green, cooked",-0.5893066293570082,-0.7889295017112952,-0.5217385246985587,0.47266219920817376,-0.9009270098873875,4,1,0.5542654716219655
palm hearts,"palm hearts, cooked",0.14964177531575593,-0.7254078042419007,-0.5636076122113337,-0.10354689578893611,-0.4649663997361659,1,1,0.44266289740674225
parsnips,"parsnips, cooked",-0.22500461609776357,-0.884811309212268,-0.5546992957192539,0.6647318975405437,-0.7236231113712406,4,1,0.48647111957821926
blackeyed peas,"blackeyed peas, from frozen",0.06913552794118218,-0.0530366291413281,-0.5235201879969748,1.7019082685353417,-0.3324853653984341,1,1,0.47439807920063704
blackeyed peas,"blackeyed peas, from canned",0.06418821665000711,-0.057830719516376854,-0.5253018512953908,1.7019082685353417,-0.3378312115848508,1,1,0.5110616491737797
green peas,"green peas, cooked, from restaurant",-0.3235010863493371,-0.39581409095730624,-0.3872229456681543,1.4714246305364975,-0.5558457849052462,1,1,0.39080416525224354
green peas,"green peas, fresh, cooked, no added fat",-0.2906689295988126,-0.3646525035194901,-0.7693897231783764,1.5866664495359197,-0.7933247212633632,4,1,0.690734915491369
green peas,"green peas, frozen, cooked, no added fat",-0.32619961978088696,-0.423380110613836,-0.7827521979164961,1.0488712942052838,-0.8376678300147923,4,1,0.6454778807610655
green peas,"green peas, canned, cooked, no added fat",-0.4548297133514351,-0.5036811243959008,-0.7355381205084732,1.2025270528711798,-0.9017494477622209,4,1,0.678876494033229
green peas,"green peas, ns as to form, cooked",-0.3446395982298117,-0.44135794952026836,-0.5573717906668779,1.0104573545388098,-0.6969624169287275,4,1,0.5973540334157413
green peas,"green peas, fresh, cooked, fat added, ns as to fat type",-0.3100084191915872,-0.3838288650196847,-0.5351009994366784,1.5098385702029717,-0.647273461990882,4,1,0.6120952066753228
green peas,"green peas, frozen, cooked, fat added, ns as to fat type",-0.3446395982298117,-0.44135794952026836,-0.5573717906668779,1.0104573545388098,-0.6969624169287275,4,1,0.6399077748846056
green peas,"green peas, canned, cooked, fat added, ns as to fat type",-0.4696716472249599,-0.5180633955210467,-0.5110485449080631,1.1641131132047056,-0.7586452575412255,4,1,0.6531413315529379
green peas,"green peas, fresh, cooked with oil",-0.31045817476351223,-0.38502738761344685,-0.5012493967667754,1.5098385702029717,-0.6243822744746884,4,1,0.6287986802781103
green peas,"green peas, fresh, cooked with butter or margarine",-0.3100084191915872,-0.3826303424259225,-0.5698434337557895,1.5098385702029717,-0.6710556238714784,4,1,0.6309368276593598
green peas,"green peas, frozen, cooked with oil",-0.3450893538017367,-0.44135794952026836,-0.5244110196461828,1.0104573545388098,-0.6744139118603811,4,1,0.5683321964193473
green peas,"green peas, frozen, cooked with butter or margarine",-0.3441898426578867,-0.4401594269265062,-0.5903325616875731,1.0104573545388098,-0.7192367760387962,4,1,0.6758837753580367
green peas,"green peas, canned, cooked with oil",-0.4696716472249599,-0.5192619181148089,-0.478087773887368,1.1641131132047056,-0.7360967524728791,4,1,0.6227199583662779
green peas,"green peas, canned, cooked with butter or margarine",-0.4692218916530349,-0.5168648729272846,-0.5440093159287582,1.1641131132047056,-0.7809196166512943,4,1,0.5823477333963052
green peas,"green peas, canned, reduced sodium, cooked, no added fat",-0.41750000088166067,-0.5612102088964845,-0.7729530497752082,0.8952155355393876,-0.9180611322797481,4,1,0.6582381938339861
green peas,"green peas, canned, reduced sodium, cooked, fat added, ns as to fat type",-0.4332414458990354,-0.5743939574278684,-0.4914502486254876,0.8568015958729138,-0.7357540700250319,4,1,0.5824300464736226
green peas,"green peas, canned, reduced sodium, cooked with oil",-0.4336912014709604,-0.5755924800216304,-0.4504719927619206,0.8568015958729138,-0.7079282552598384,4,1,0.5729662103665945
green peas,"green peas, canned, reduced sodium, cooked with butter or margarine",-0.43279169032711046,-0.5731954348341061,-0.5324285044890545,0.8568015958729138,-0.7635798847902253,4,1,0.5949033123020622
peppers,"peppers, green, cooked",-0.7552664353973306,-0.9339507355565168,-0.5564809590176699,-0.026719016455988145,-1.0593148372823682,4,1,0.5170120975869408
peppers,"peppers, red, cooked",-0.6918508997559066,-0.9183699418376087,-0.5449001475779662,0.12693674220990786,-1.009077590427967,4,1,0.47099774239631614
hot peppers,"hot peppers, cooked",-0.6185407415321327,-0.8704290380871221,-0.5351009994366784,0.1653506818763819,-0.9466408484302054,4,1,0.5180865247750016
pimiento,pimiento,-0.6851045661770316,-0.8776201736496951,-0.7738438814244164,0.20376462154285577,-1.1541693388464762,4,1,0.5217587239348502
daikon radish,"daikon radish, cooked",-0.8173327043229797,-0.9591197100255221,-0.5725159287034135,-0.10354689578893611,-1.114006955958783,4,1,0.4572023975087431
rutabaga,"rutabaga, cooked",-0.5618715394695835,-0.9039876707124627,-0.549354305824006,0.2421785612093298,-0.9296437990169838,4,1,0.4577269911536218
salsify,"salsify, cooked",-0.2965157520338374,-0.7218122364606141,-0.5662801071589576,0.47266219920817376,-0.7379472376912539,4,1,0.5496442540213207
sauerkraut,sauerkraut,-0.7786537251374303,-0.9315536903689923,-0.5832059084939092,0.3958343198752257,-1.0915269873800062,4,1,0.5500932027888534
snowpea,"snowpea, fresh, cooked, no added fat",-0.6131436746690327,-0.6906506490227979,-0.7880971878117439,0.3574203802087519,-1.077408470528701,4,1,0.5457805156942367
snowpea,"snowpea, frozen, cooked, no added fat",-0.5614217838976585,-0.6211363385845926,-0.7729530497752082,0.5110761388746478,-1.0194951368425222,4,1,0.6626001124677386
snowpea,"snowpea, ns as to form, cooked",-0.6230382972513826,-0.7002388297728952,-0.553808464070046,0.31900644054227784,-0.9234069784661644,4,1,0.5681150996787294
snowpea,"snowpea, fresh, cooked, fat added",-0.6230382972513826,-0.7002388297728952,-0.553808464070046,0.31900644054227784,-0.9234069784661644,4,1,0.5085428764983724
snowpea,"snowpea, frozen, cooked, fat added",-0.5726656731957833,-0.6319230419284521,-0.5484634741747981,0.47266219920817376,-0.8733753410804717,4,1,0.5763310921761343
seaweed,"seaweed, dried",1.3905173982568124,2.776675214731134,-0.4495811611127127,1.4714246305364975,1.1714108252238349,0,1,1.0
seaweed,"seaweed, cooked, no added fat",-0.6086461189497827,-0.6187392933970683,-0.7631539016339205,-0.41085841312072807,-1.0409470580777578,4,1,0.5188754870372082
seaweed,"seaweed, cooked, fat added",-0.6189904971040576,-0.6307245193346899,-0.5351009994366784,-0.41085841312072807,-0.8920858027329294,4,1,0.4873604630326237
summer squash,"summer squash, yellow or green, fresh, cooked, no added fat",-0.7813522585689804,-0.883612786618506,-0.7756255447228323,-0.2187887147883581,-1.2154409605215575,4,1,0.5137020081501503
summer squash,"summer squash, yellow or green, frozen, cooked, no added fat",-0.7615630134042806,-0.8943994899623654,-0.7925513460577838,-0.18037477512188407,-1.2175655916982102,4,1,0.5569074669162244
summer squash,"summer squash, yellow or green, canned, cooked, no added fat",-0.8335239049122795,-0.9675093681818573,-0.8005688309006556,-0.14196083545541013,-1.283703304132722,4,1,0.5227046710450317
summer squash,"summer squash, yellow or green, ns as to form, cooked",-0.7862995698601553,-0.8872083543997924,-0.5110485449080631,-0.25720265445483204,-1.0360809673183273,4,1,0.5275574251911657
summer squash,"summer squash, yellow or green, fresh, cooked, fat added, ns as to fat type",-0.7862995698601553,-0.8872083543997924,-0.5110485449080631,-0.25720265445483204,-1.0360809673183273,4,1,0.4959822555490298
summer squash,"summer squash, yellow or green, frozen, cooked, fat added, ns as to fat type",-0.7674098358393054,-0.8979950577436518,-0.5662801071589576,-0.18037477512188407,-1.0652775118749098,4,1,0.4871481958741142
summer squash,"summer squash, yellow or green, canned, cooked, fat added, ns as to fat type",-0.8371219494876795,-0.9675093681818573,-0.5760792553002454,-0.18037477512188407,-1.1304557134554492,4,1,0.5095527528872498
summer squash,"summer squash, yellow or green, fresh, cooked with oil",-0.7867493254320801,-0.8884068769935546,-0.47274278399212005,-0.25720265445483204,-1.0101056377715087,4,1,0.46112801239393697
summer squash,"summer squash, yellow or green, fresh, cooked with butter or margarine",-0.7862995698601553,-0.8860098318060302,-0.549354305824006,-0.25720265445483204,-1.0623304428234237,4,1,0.47243229959402916
summer squash,"summer squash, yellow or green, frozen, cooked with oil",-0.7678595914112304,-0.8979950577436518,-0.5342101677874704,-0.18037477512188407,-1.043345835212688,4,1,0.490713233422006
summer squash,"summer squash, yellow or green, frozen, cooked with butter or margarine",-0.7669600802673805,-0.8967965351498898,-0.5992408781796528,-0.18037477512188407,-1.0875518709849785,4,1,0.47759099317682246
summer squash,"summer squash, yellow or green, canned, cooked with oil",-0.8375717050596043,-0.9687078907756194,-0.5431184842795502,-0.18037477512188407,-1.1081813543453805,4,1,0.5072105429284448
summer squash,"summer squash, yellow or green, canned, cooked with butter or margarine",-0.8371219494876795,-0.9675093681818573,-0.6081491946717326,-0.18037477512188407,-1.1526615360759485,4,1,0.5173912555393018
spaghetti squash,"spaghetti squash, cooked",-0.6842050550331817,-0.9615167552130464,-0.5582626223160858,-0.14196083545541013,-1.0235387897271195,4,1,0.42841930315256316
turnip,"turnip, cooked",-0.664415809868482,-0.9255610774001816,-0.5546992957192539,0.05010886287695982,-1.0007846751900646,4,1,0.5064306398615442
water chesnut,water chesnut,-0.10132183381839041,-0.8740246058684087,-0.7987871676022397,0.8183876562064396,-0.8147766424985987,4,1,0.5880887606422898
winter melon,"winter melon, cooked",-0.8330741493403545,-0.9914798200571003,-0.5636076122113337,-0.2956165941213061,-1.124835721310755,4,1,0.4824051595992587
yeast,yeast,0.8881404244165949,3.807404645366593,-0.12888176739784096,9.653593779495457,1.323013540151441,0,1,1.0
yeast extract spread,yeast extract spread,-0.04735116518739109,1.8226512300964541,-0.7266298040163934,1.8171500875347635,-0.11508762048416361,1,1,0.8467001934043795
lima beans and corn,"lima beans and corn, cooked, no added fat",-0.09997256710261539,-0.5240560084898576,-0.7622630699847126,0.7799737165399657,-0.7086136201555328,4,1,0.6038704672921033
lima beans and corn,"lima beans and corn, cooked, fat added",-0.12470912355849005,-0.5384382796150035,-0.5377734943843024,0.7415597768734917,-0.5715406410166484,4,1,0.5535092684089515
bean salad,"bean salad, yellow and/or green string beans",-0.3819693106995862,-0.616342248209544,-0.361388827841123,0.6647318975405437,-0.6240395920268411,4,1,0.5200508805082614
peppers and onions,"peppers and onions, cooked, no added fat",-0.596052962935883,-0.9039876707124627,-0.7916605144085759,0.08852280254343385,-1.1182562183120883,4,1,0.5426576035993131
peppers and onions,"peppers and onions, cooked, fat added",-0.6068470966620828,-0.9075832384937492,-0.5662801071589576,0.05010886287695982,-0.9696005724359684,4,1,0.5027637276351969
classic mixed vegetables,"classic mixed vegetables, cooked, from restaurant",-0.4219975566009106,-0.7026358749604195,-0.38989544061577824,0.5494900785411219,-0.6879156003055612,4,1,0.48758740737250306
classic mixed vegetables,"classic mixed vegetables, frozen, cooked, no added fat",-0.3788210216961112,-0.6978417845853709,-0.7934421777069918,1.0104573545388098,-0.9399242724524001,4,1,0.6387263708952597
classic mixed vegetables,"classic mixed vegetables, canned, cooked, no added fat",-0.5681681174765334,-0.7865324565237709,-0.7489005952465929,0.31900644054227784,-1.0447851014936465,4,1,0.5844317307891286
classic mixed vegetables,"classic mixed vegetables, ns as to form, cooked",-0.395461977857336,-0.7062314427417061,-0.5680617704573736,0.9720434148723357,-0.7959291078670021,4,1,0.5614999351185702
classic mixed vegetables,"classic mixed vegetables, frozen, cooked, fat added, ns as to fat type",-0.395461977857336,-0.7062314427417061,-0.5680617704573736,0.9720434148723357,-0.7959291078670021,4,1,0.5890155853541266
classic mixed vegetables,"classic mixed vegetables, canned, cooked, fat added, ns as to fat type",-0.5794120067746582,-0.7925250694925816,-0.5235201879969748,0.2805925008758038,-0.8969518934923598,4,1,0.4640318129037331
classic mixed vegetables,"classic mixed vegetables, frozen, cooked with oil",-0.395911733429261,-0.7074299653354683,-0.5351009994366784,0.9720434148723357,-0.7736547487569334,4,1,0.5926203984701284
classic mixed vegetables,"classic mixed vegetables, frozen, cooked with butter or margarine",-0.395461977857336,-0.7062314427417061,-0.6010225414780687,0.9720434148723357,-0.8187517588936263,4,1,0.5928129829558282
classic mixed vegetables,"classic mixed vegetables, canned, cooked with oil",-0.5798617623465833,-0.7937235920863438,-0.4914502486254876,0.2805925008758038,-0.8752943627884161,4,1,0.5236666881565134
classic mixed vegetables,"classic mixed vegetables, canned, cooked with butter or margarine",-0.5794120067746582,-0.7913265468988194,-0.5564809590176699,0.2805925008758038,-0.9195003985607062,4,1,0.5489204631024582
classic mixed vegetables,"classic mixed vegetables, canned, reduced sodium, cooked, no added fat",-0.5524266724591587,-0.8057088180239654,-0.7667172282307525,0.2421785612093298,-1.0519128964088686,4,1,0.554604432881242
classic mixed vegetables,"classic mixed vegetables, canned, reduced sodium, cooked, fat added, ns as to fat type",-0.5641203173292085,-0.8117014309927763,-0.5226293563477669,0.20376462154285577,-0.891400437837235,4,1,0.5136716280537138
classic mixed vegetables,"classic mixed vegetables, canned, reduced sodium, cooked with oil",-0.5641203173292085,-0.8128999535865384,-0.48699609037944774,0.20376462154285577,-0.8670014475505136,4,1,0.47574428757716347
classic mixed vegetables,"classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine",-0.5636705617572835,-0.8105029083990141,-0.5582626223160858,0.20376462154285577,-0.9155252821656786,4,1,0.5315536601419734
peas and corn,"peas and corn, cooked, no added fat",-0.21331097122771367,-0.579188047802917,-0.7649355649323365,0.6263179578740697,-0.7921596009406827,4,1,0.6384535928255943
peas and corn,"peas and corn, cooked, fat added",-0.23489923868011336,-0.5911732737405385,-0.5404459893319263,0.5879040182075956,-0.6526193081772985,4,1,0.5420969984270569
ratatouille,ratatouille,-0.7075923447732814,-0.9075832384937492,-0.38455045072053035,0.05010886287695982,-0.9051762722406927,4,1,0.46757976985750127
vegetables,"vegetables, stew type, cooked, fat added",-0.2965157520338374,-0.8656349477120735,-0.48699609037944774,0.05010886287695982,-0.7159470245394631,4,1,0.45615628627855526
vegetables,"vegetables, stew type, cooked, no added fat",-0.2681811510025629,-0.8608408573370249,-0.7934421777069918,0.08852280254343385,-0.9097682170418455,4,1,0.5777184005659969
broccoli and cauliflower,"broccoli and cauliflower, cooked, no added fat",-0.7615630134042806,-0.757767914273479,-0.7916605144085759,0.3958343198752257,-1.1856961240484196,4,1,0.5911957891369581
broccoli and cauliflower,"broccoli and cauliflower, cooked, fat added",-0.7674098358393054,-0.7649590498360519,-0.5662801071589576,0.3958343198752257,-1.0348473105060774,4,1,0.5633065095748944
broccoli,"broccoli, cauliflower and carrots, cooked, no added fat",-0.7143386783521563,-0.8284807473054465,-0.7765163763720402,0.47266219920817376,-1.1625993270635175,4,1,0.5953904028264073
broccoli,"broccoli, cauliflower and carrots, cooked, fat added",-0.7215347675029562,-0.8332748376804952,-0.549354305824006,0.43424825954169977,-1.0107910026672031,4,1,0.547454881605477
asian stir fry vegetables,"asian stir fry vegetables, cooked, no added fat",-0.5236423158559591,-0.7829368887424843,-0.7818613662672881,0.43424825954169977,-1.0396448647759382,4,1,0.551250399892688
asian stir fry vegetables,"asian stir fry vegetables, cooked, fat added",-0.5362354718698589,-0.7889295017112952,-0.5555901273684619,0.43424825954169977,-0.89201726624336,4,1,0.5422307011554601
jai,"jai, monk's food",-0.5857085847816081,-0.5420338473962899,-0.6411099656924277,-0.14196083545541013,-0.9249147812366922,4,1,0.5696616554841054
vegetable mixture,"vegetable mixture, dried",1.1836298351713155,1.0424130215572873,-0.021091137843675747,6.50365072684459,0.9453089461342452,0,1,0.9681660915747984
artichokes,"artichokes, stuffed",0.03495410447488261,-0.3994096587385928,-0.2776506528155731,0.8183876562064396,-0.26230400007932547,1,1,0.4864409264618973
green bean casserole,green bean casserole,-0.659918254149232,-0.8140984761803006,-0.6143850162161884,0.01169492321048588,-1.013875144697828,4,1,0.5423748696718141
green beans,"green beans, cooked, szechuan-style",-0.5992012519393579,-0.750576778710906,-0.1903491511931914,0.3574203802087519,-0.6687253832261174,1,1,0.2838419654924935
