,Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
1614,pie,"pie, peach, one crust",0.7240150880548752,-0.8348048710800444,-0.0381597696930371,-0.1263399493801227,0.2358530880267274,1,1,0.5204028843368245
1615,pie,"pie, peach, individual size or tart",0.745629982489306,-0.7233540954425145,0.6734851988313848,-0.1263399493801227,0.6739802069319615,1,1,0.502846361893421
1616,pie,"pie, peach, fried pie",0.8951330023274506,-0.7469951690625967,0.8962505443085729,0.4139317230544004,0.8897431642529914,1,1,0.517703806651159
1617,pie,"pie, pear, two crust",0.6852884021931872,-0.8066607358180419,0.4218205652922914,0.1437958868371388,0.4727547331567962,1,1,0.4911952292799563
1618,pie,"pie, pear, individual size or tart",0.7339219146706563,-0.7672589464512384,0.6578314177978526,0.1437958868371388,0.646017802356496,1,1,0.49435616909725766
1619,pie,"pie, pineapple, two crust",0.5407387956629328,-0.796528847123721,0.414595743276815,-0.3064305068582971,0.3761843067449774,1,1,0.4632248140009218
1620,pie,"pie, pineapple, individual size or tart",0.8951330023274506,-0.7469951690625967,0.8962505443085729,0.4139317230544004,0.8897431642529914,1,1,0.517703806651159
1621,pie,"pie, raisin, two crust",0.6393567515200225,-0.78527119301892,0.2773241249827642,-0.1713625887496663,0.3680255149590329,1,1,0.4930983685596714
1622,pie,"pie, raisin, individual size or tart",0.797865977372513,-0.728982922494915,0.5867873346456683,-0.1263399493801227,0.6588493567107547,1,1,0.5176181346178356
1623,pie,"pie, raspberry, one crust",0.571810206412427,-0.8528171176477259,0.0184346694281944,1.179316592336641,0.1622014494499719,1,1,0.4828449835983098
1624,pie,"pie, raspberry, two crust",0.6136890643791362,-0.7796423659665196,0.454332264361935,0.9542033954889232,0.4507259953347455,1,1,0.4788050536731784
1625,pie,"pie, rhubarb, two crust",0.6217946497920476,-0.7030903180538727,0.8131650911305945,-0.0813173100105791,0.6751669402826441,1,1,0.47258827261127806
1626,pie,"pie, strawberry, one crust",0.5326332102500214,-0.8269245132066837,0.1171739036397048,0.0537506080980516,0.1979517916392932,1,1,0.47331082313036577
1627,pie,"pie, strawberry-rhubarb, two crust",0.5754126888181653,-0.727857157084435,0.686730705859758,-0.0362946706410355,0.5679900845490972,1,1,0.46610186380288365
1628,pie,"pie, strawberry, individual size or tart",0.6096362716726803,-0.7672589464512384,0.4675777713903082,0.008727968728508,0.4586622746174368,1,1,0.4791827285560713
1629,pie,"pie, apple-sour cream",0.3218879895143237,-0.8764581912678082,0.0750291085494258,-0.1713625887496663,0.0226861099103162,1,1,0.42413584995092574
1630,pie,"pie, cherry, made with cream cheese and sour cream",0.7627417739165633,-0.7323602187263554,0.5338053065321751,-0.4865210643364715,0.6054463559300254,1,1,0.5127528255735073
1631,pie,"pie, banana cream",0.4583320106316664,-0.5893880115953826,0.5952162936637241,-0.4414984249669279,0.4766116165465158,1,1,0.46879241523988446
1632,pie,"pie, banana cream, individual size or tart",0.3732233637960963,-0.5758788266696215,0.261670343949232,-0.2614078674887535,0.2391907755755231,1,1,0.47185812109409575
1633,pie,"pie, buttermilk",1.2950085493644157,-0.6186579122678653,1.1551399998631424,-0.5765663430755585,1.3305404331972617,1,1,0.6064688838038337
1634,pie,"pie, chess",1.3787662652978343,-0.4869433592416936,1.3791094823429095,-0.3514531462278407,1.5445974613266846,1,1,0.6321638606299895
1635,pie,"pie, chocolate cream",0.7078039172290523,-0.6175321468573851,1.6560609929361705,-0.3964757855973843,1.2216576482721078,1,1,0.4569835532134505
1636,pie,"pie, chocolate cream, individual size or tart",0.6015306862597688,-0.4880691246521736,0.6349528147488441,-0.0813173100105791,0.6196871561382196,1,1,0.5122744878746213
1637,pie,"pie, coconut cream",0.6564685429472797,-0.8483140560058057,0.9564573944375424,-0.1713625887496663,0.7391763703851016,1,1,0.44885918286112914
1638,pie,"pie, coconut cream, individual size or tart",0.1192483541915372,-0.4711826434949721,0.3291020160936781,-0.3964757855973843,0.1368350240791251,1,1,0.43197483983525153
1639,pie,"pie, custard",-0.0865434532362703,-0.4655538164425716,0.3543888931478453,-0.0362946706410355,0.0167524431569018,1,1,0.38878328504127685
1640,pie,"pie, custard, individual size or tart",0.1660806254661367,-0.4385354465910492,-0.4704449536190396,-0.5315437037060151,-0.2669509984907228,1,1,0.4913798917504255
1641,pie,"pie, lemon cream",0.7109560893340735,-0.5657469379753005,0.2761199879801846,-0.5765663430755585,0.4723838789847077,1,1,0.542684130295412
1642,pie,"pie, lemon cream, individual size or tart",0.7150088820405294,-0.5578665801019399,0.4735984564032053,-0.5315437037060151,0.5866069639879347,1,1,0.5337688511904148
1643,pie,"pie, peanut butter cream",0.509667384913439,-0.2145081299055093,0.7168341309242429,-0.2614078674887535,0.6766503569709976,1,1,0.5318719351318355
1644,pie,"pie, pineapple cream",0.2782078903447451,-0.660311232455629,-0.1176328118632771,-0.5315437037060151,-0.0559349745724241,1,1,0.45994931189749616
1645,pie,"pie, pumpkin",0.545241898670106,-0.6456762821193877,0.1316235476706574,0.0537506080980516,0.2620353925761683,1,1,0.5037471826820287
1646,pie,"pie, pumpkin, individual size or tart",0.545241898670106,-0.6456762821193877,0.1316235476706574,0.0537506080980516,0.2620353925761683,1,1,0.5037471826820287
1647,pie,"pie, sour cream, raisin",0.5132698673191773,-0.5150874945036961,1.682552006992917,-0.0813173100105791,1.1351744553410932,1,1,0.4313506026454572
1648,pie,"pie, squash",0.1764377623826347,-0.6344186280145867,-0.0778962907781571,-0.1713625887496663,-0.0941329542975291,1,1,0.4407228088560845
1649,pie,"pie, strawberry cream",0.1597762812560944,-0.8989734994774101,0.2532413849311762,-0.2614078674887535,0.0087419930397925,1,1,0.37703792373591255
1650,pie,"pie, strawberry cream, individual size or tart",0.2692016843303991,-0.8336791056695643,0.5651128685992393,-0.2614078674887535,0.27093589270629,1,1,0.3926682003459857
1651,pie,"pie, sweet potato",0.2840619242540702,-0.7177252683901141,0.7734285700454745,0.0987732474675951,0.4267688158178349,1,1,0.40245961270453956
1652,pie,"pie, vanilla cream",0.4448227016101475,-0.5443573951761786,0.6915472538700758,-0.4865210643364715,0.5329814507039521,1,1,0.46773743790848066
1653,pie,"pie, chiffon, not chocolate",0.7821051168474077,-0.33496502882688,0.3820840442071714,-0.5315437037060151,0.6388232314179813,1,1,0.5879849094039172
1654,pie,"pie, chiffon, chocolate",0.8383939044370705,-0.3653606949098428,0.7722244330428951,-0.1263399493801227,0.8841803516716654,1,1,0.5731236410194998
1655,pie,"pie, black bottom",0.6627728871573221,-0.4678053472635318,0.8312271461692855,-0.2163852281192099,0.7741850042302466,1,1,0.5172406747443439
1656,pie,"pie, lemon meringue",1.1022757406574102,-0.9158599806346116,0.0051891623998209,-0.2163852281192099,0.4877372417091677,1,1,0.5836204799165182
1657,pie,"pie, lemon meringue, individual size or tart",1.1022757406574102,-0.9158599806346116,0.0051891623998209,-0.2163852281192099,0.4877372417091677,1,1,0.5836204799165182
1658,pie,"pie, chocolate-marshmallow",1.1049776024617135,-0.5657469379753005,1.444132880482197,-0.0362946706410355,1.37949318391293,1,1,0.5593238709896433
1659,pie,"pie, pecan",1.6611108238475836,-0.5781303574905816,0.9672946274607572,0.1888185262066824,1.4782887353572791,1,1,0.6992468217816905
1660,pie,"pie, pecan, individual size or tart",1.6611108238475836,-0.5781303574905816,0.9672946274607572,0.1888185262066824,1.4782887353572791,1,1,0.6992468217816905
1661,pie,"pie, oatmeal",1.6746201328691024,-0.5083329020408155,0.8625347082363497,-0.1263399493801227,1.4475078390739422,1,1,0.718907545208235
1662,pie,"pie, pudding, flavors other than chocolate",0.3209873689128891,-0.7638816502197981,0.3724509481865362,-0.5315437037060151,0.2166428419125486,1,1,0.42516220155238793
1663,pie,"pie, toll house chocolate chip",0.9887975448766496,-0.425026261665288,3.68382770527987,0.2788638049457695,2.581654068154682,1,1,0.43269970576077166
1664,pie,"pie, shoo-fly",1.7056915436185962,-0.6422989858879474,0.2941820430188756,-0.3514531462278407,1.117595967584103,1,1,0.7358508102869845
1665,pie,"pie, tofu with fruit",-0.0298043553458902,-0.5466089259971388,0.4182081542845533,-0.3964757855973843,0.0681528314083538,1,1,0.38419142447259647
1666,turnover,"turnover, guava",0.6627728871573221,-0.6366701588355468,0.917925010355002,0.7290901986412054,0.777745204282295,1,1,0.4857403652811335
1667,turnover,"turnover, pumpkin",0.1251023881008621,-0.4587992239796911,0.686730705859758,-0.0362946706410355,0.3422140645816801,1,1,0.41522331535538665
1668,pastry,"pastry, fruit-filled",1.4219960541666952,-0.5702499996172209,1.2887992071494552,1.224339231706185,1.501059181523507,1,1,0.6330007536154407
1669,pastry,"pastry, made with bean or lotus seed paste filling, baked",2.025862167428599,-0.3192043130801587,-0.5354683517583269,0.458954362423944,0.9537525943554483,1,1,0.899484850057777
1670,pastry,"pastry, made with bean paste and salted egg yolk filling, baked",1.5480829383675403,-0.1413333782243028,-0.0754880167729984,0.233841165576226,0.9408468691667724,1,1,0.802885555760376
1671,pastry,"pastry, chinese, made with rice flour",1.01041243931108,-0.807786501228522,-0.3151112802862977,-0.2614078674887535,0.278130463644805,1,1,0.5994834602517076
1672,pastry,"pastry, cookie type, fried",0.571810206412427,-0.4329066195386488,1.9968317646661389,-0.3064305068582971,1.3696284629353783,1,1,0.43896253564287724
1673,pastry,"pastry, italian, with cheese",0.5465928295722579,-0.2539099192723129,0.2592620699440733,-0.3964757855973843,0.436930220133057,1,1,0.5587938825611161
1674,pastry,"pastry, puff",1.0347291955498148,-0.2516583884513526,3.593517430086415,-0.0813173100105791,2.607539689366452,1,1,0.47463663329731237
1675,pastry,"pastry, puff, custard or cream filled, iced or not iced",0.3227886101157582,-0.425026261665288,2.543509963837184,-0.3964757855973843,1.5107013899978052,1,1,0.35811922182638645
1676,pastry,"pastry, mainly flour and water, fried",1.6448996530217606,-0.2122565990845492,1.1382820818270307,0.90918075611938,1.6588205463299115,1,1,0.7441476898050114
1677,doughnut,"doughnut, nfs",1.2067477304238243,-0.4633022856216115,1.710247158052243,0.0537506080980516,1.6210675916113124,1,1,0.5817832347951603
1678,doughnut,"doughnut, cake type, plain",1.095971396447368,-0.4869433592416936,1.9595035175861777,0.008727968728508,1.680033404973368,1,1,0.5411947405741081
1679,doughnut,"doughnut, chocolate",1.3161731334981293,-0.4993267787569746,1.6596734039439087,0.90918075611938,1.6556312004499518,1,1,0.6016005189058997
1680,doughnut,"doughnut, cake type, powdered sugar",1.2787973785385929,-0.5330997410713776,1.728309213090934,-0.0362946706410355,1.66015562134943,1,1,0.5846930057157138
1681,doughnut,"doughnut, cake type, with icing",1.2837507918464832,-0.6062744927525842,1.7499836791373633,-0.1263399493801227,1.656150396290875,1,1,0.5729553770309264
1682,doughnut,"doughnut, cake type, chocolate icing",1.2414216235790567,-0.581507653722022,1.7824953782070068,-0.0813173100105791,1.6528127087420796,1,1,0.5662789125490134
1683,doughnut,"doughnut, chocolate, with chocolate icing",1.2738439652307023,-0.4745599397264124,1.6933892400161314,0.9992260348584672,1.652961050410915,1,1,0.5948569794873841
1684,doughnut,"doughnut, yeast type",1.1351483926097732,-0.3935048301718453,1.6909809660109727,0.1888185262066824,1.581608707701107,1,1,0.5790339130160078
1685,doughnut,"doughnut, yeast type, with chocolate icing",1.2724930343285503,-0.5072071366303353,1.5681589917478744,0.0987732474675951,1.5740432825905035,1,1,0.5963962735676055
1686,doughnut,"doughnut, jelly",1.3332849249253866,-0.5285966794294572,1.144302766839928,0.0987732474675951,1.3734853463250978,1,1,0.6292338531226374
1687,doughnut,"doughnut, custard-filled",0.9068410701461004,-0.4993267787569746,1.235817179035962,0.008727968728508,1.150972843072059,1,1,0.5403337444281529
1688,doughnut,"doughnut, custard-filled, with icing",1.0594962620892665,-0.5758788266696215,1.209326164979215,-0.0362946706410355,1.2166882023661232,1,1,0.5613724341008192
1689,cereal or granola bar,"cereal or granola bar, with yogurt coating (general mills nature valley chewy granola bar)",2.3221663453005847,-0.4419127428224895,0.3339185641039956,1.224339231706185,1.5985938287827557,1,1,0.8931161083946069
1690,cereal or granola bar,"cereal or granola bar, nfs",1.876809457891172,0.0522982723782742,1.3417812352629486,1.6295429860320771,1.9941468887322416,1,1,0.8226841729673424
1691,cereal or granola bar,"cereal or granola bar, lowfat, nfs",2.5419177720506285,-0.6152806160364249,-0.0393639066956165,1.134293952967098,1.4907494355394493,1,1,0.9320938122811586
1692,cereal or granola bar,"cereal or granola bar, nonfat",2.471219054838012,-0.4205232000233676,-0.9340376996121064,2.5750184127924927,0.9995159991911572,1,1,0.9980311942022384
1693,cereal or granola bar,"cereal or granola bar, reduced sugar, nfs",2.101964608249824,-0.4599249893901712,0.4627612233799908,0.6390449199021183,1.5201952568032684,1,1,0.8374342065353664
1694,cereal or granola bar,"cereal or granola bar, fruit and nut",0.971685753449392,0.4564480547406301,2.797582871381436,2.214837297836144,2.3113755475366573,1,1,0.6177408105431554
1695,cereal or granola bar,"cereal or granola bar, peanuts , oats, sugar, wheat germ",1.876809457891172,0.0522982723782742,1.3417812352629486,1.6295429860320771,1.9941468887322416,1,1,0.8226841729673424
1696,cereal or granola bar,"cereal or granola bar, chocolate coated, nfs",1.9020268347313405,-0.2381492035255915,1.4164377294228712,0.684067559271662,1.975604180127821,1,1,0.7778805102388373
1697,cereal or granola bar,"cereal or granola bar, with coconut, chocolate coated",1.462523981231253,-0.4993267787569746,2.834911118461397,2.0347467403579698,2.4035698947178337,1,1,0.5664819973413393
1698,cereal or granola bar,"cereal or granola bar, oats, nuts, coated with non-chocolate coating",1.684526959484883,-0.1165665391937407,1.3658639753145363,1.179316592336641,1.836311353091419,1,1,0.7548009747585032
1699,cereal or granola bar,"cereal or granola bar, coated with non-chocolate coating",1.381468127102138,0.0635559264830752,2.702456048177664,0.5039770017934875,2.42507943669896,1,1,0.6459559302633137
1700,cereal or granola bar,"cereal or granola bar, high fiber, coated with non-chocolate yogurt coating",2.1208776408799497,-0.5218420869665766,0.1617269727351423,9.373436957593576,1.3494539959737697,1,1,0.848345322144
1701,cereal or granola bar,"cereal or granola bar, with rice cereal",2.60180904204603,-0.7019645526433926,0.0413132724772028,-0.756656900553733,1.5520887156028706,1,1,0.9263274915660382
1702,cookie,"cookie, fruit, baby food",2.295598037558264,-0.3192043130801587,0.4748025934057847,0.774112838010749,1.691529884308108,1,1,0.8991401269225536
1703,cookie,"cookie, baby food",1.9983932390848436,0.2436783921598913,0.5470508135605483,-0.6666116218146458,1.6841128008663402,1,1,0.9223917023188158
1704,cookie,"cookie, teething, baby",2.417181818751936,0.1198441970070802,-0.5366724887609062,-0.1263399493801227,1.3266093789731253,1,1,1.0
1705,cookie,"cookie, rice, baby",2.7238431335404187,0.3224819708934983,-0.9376501106198444,-0.756656900553733,1.3597637419578272,1,1,1.0
1706,crackers,"crackers, nfs",1.7372132646688077,-0.3372165596478403,2.140124067973087,0.2788638049457695,2.242099988190545,1,1,0.6877465781548032
1707,crackers,"crackers, oatmeal",2.161855878245225,-0.2629160425561537,0.9323746543859543,2.349905215944774,1.8719133536119053,1,1,0.8548098168643777
1708,crackers,"crackers, cuban",2.300101140565437,-0.4542961623377707,0.4988853334573727,-0.3064305068582971,1.6722454673595115,1,1,0.8773956390162256
1709,crackers,"crackers, breakfast biscuit",2.1735639460638745,-0.2831798199447954,0.7722244330428951,2.529995773422949,1.7855043315153083,1,1,0.8629580030739366
1710,crackers,"crackers, butter, reduced sodium",2.0659397841924387,-0.0940512309841386,1.028705614592306,3.970720233248344,1.9066253041193792,1,1,0.8562260303419217
1711,crackers,"crackers, matzo, reduced sodium",2.745908338275567,0.0410406182734733,-0.8738308494831365,0.5940222805325748,1.3355098791032458,1,1,1.0
1712,crackers,"crackers, saltine, reduced sodium",2.2856912109424834,-0.0276310717658127,0.011209847412718,0.5489996411630311,1.5048418940788086,1,1,0.9689615232303452
1713,crackers,"crackers, wheat, reduced sodium",2.0659397841924387,-0.0940512309841386,1.028705614592306,3.970720233248344,1.9066253041193792,1,1,0.8562260303419217
1714,crackers,"crackers, woven wheat, reduced sodium",2.0659397841924387,-0.0940512309841386,1.028705614592306,3.970720233248344,1.9066253041193792,1,1,0.8562260303419217
1715,crackers,"crackers, butter, plain",1.7372132646688077,-0.3372165596478403,2.140124067973087,0.2788638049457695,2.242099988190545,1,1,0.6877465781548032
1716,crackers,"crackers, butter, flavored",1.7372132646688077,-0.3372165596478403,2.140124067973087,0.2788638049457695,2.242099988190545,1,1,0.6877465781548032
1717,crackers,"crackers, butter (ritz)",1.7372132646688077,-0.3372165596478403,2.140124067973087,0.2788638049457695,2.242099988190545,1,1,0.6877465781548032
1718,crackers,"crackers, butter, reduced fat",2.197430392001892,-0.0332598988182133,0.567521142604398,0.774112838010749,1.753610872715706,1,1,0.9187825279118733
1719,crackers,"crackers, cheese",1.6525549281339549,0.1457368014481225,1.6957975140212902,0.2788638049457695,2.067279331468073,1,1,0.7712216933786076
1720,crackers,"crackers, cheese (cheez-it)",1.6525549281339549,0.1457368014481225,1.6957975140212902,0.2788638049457695,2.067279331468073,1,1,0.7712216933786076
1721,crackers,"crackers, cheese (goldfish)",1.6525549281339549,0.1457368014481225,1.6957975140212902,0.2788638049457695,2.067279331468073,1,1,0.7712216933786076
1722,crackers,"crackers, cheese, reduced fat",2.0474770618630296,0.0410406182734733,0.3628178521659011,0.7290901986412054,1.5609150448985745,1,1,0.910826859108647
1723,crackers,"crackers, cheese, reduced sodium",1.597617071446444,0.0522982723782742,2.004056586681615,0.3238864443153131,2.17734884974391,1,1,0.7279009508608767
1724,crackers,"crackers, cheese, whole grain",1.5566388340811688,-0.0017384673247705,0.887821585290517,2.124792019097057,1.517302594260979,1,1,0.7730476719658576
1725,crackers,"crackers, crispbread",2.6783617931679715,-0.1953701179273476,-0.8858722195089306,6.67207859542096,1.2220285024441964,1,1,1.0
1726,crackers,"crackers, flatbread",2.3644955135680115,0.0241541371162717,-0.0489970027162516,3.835652315139713,1.5370320362160814,1,1,0.9968348362020771
1727,crackers,"crackers, matzo",2.745908338275567,0.0410406182734733,-0.8738308494831365,0.5940222805325748,1.3355098791032458,1,1,1.0
1728,crackers,"crackers, milk",2.2068869083169558,-0.2291430802417507,0.6156866227075738,0.774112838010749,1.734919822442451,1,1,0.8871221284762603
1729,crackers,"crackers, oyster",2.3113588980833693,-0.0197507138924519,-0.0020356596156552,0.5039770017934875,1.5164867150823844,1,1,0.9762663198611197
1730,crackers,"crackers, rice",2.698175446399533,0.0410406182734733,-0.4403415285545547,-0.756656900553733,1.544374948823432,1,1,1.0
1731,crackers,"crackers, rice and nuts",2.462663159124383,0.128850320290921,0.0232512174385119,-0.3964757855973843,1.669352804817222,1,1,1.0
1732,crackers,"crackers, saltine",2.3113588980833693,-0.0197507138924519,-0.0020356596156552,0.5039770017934875,1.5164867150823844,1,1,0.9762663198611197
1733,crackers,"crackers, saltine, reduced fat",2.682864896175144,0.0973288887974783,-0.8497481094315488,0.458954362423944,1.322159128908064,1,1,1.0
1734,crackers,"crackers, saltine, multigrain",2.0501789236673336,-0.2809282891238353,0.2472206999182793,2.259859937205688,1.4137601094138987,1,1,0.8669737555048898
1735,crackers,"crackers, multigrain",2.0209087541207085,-0.2854313507657557,1.414029455417712,0.8191354773802927,2.0401328060712025,1,1,0.7951975942510554
1736,crackers,"crackers, sandwich",1.605722656859355,0.206528133614048,1.912542174485581,0.2788638049457695,2.1726019163411787,1,1,0.7590388165411251
1737,crackers,"crackers, sandwich, peanut butter filled",1.605722656859355,0.206528133614048,1.912542174485581,0.2788638049457695,2.1726019163411787,1,1,0.7590388165411251
1738,crackers,"crackers, sandwich, peanut butter filled (ritz)",1.5498841795704097,-0.2404007343465516,1.9679324766042332,0.3689090836848567,2.048736622863653,1,1,0.6737859489354097
1739,crackers,"crackers, sandwich, reduced fat, peanut butter filled",1.8358312205258969,-0.1469622052767033,0.9648863534555984,0.5039770017934875,1.7056965136818856,1,1,0.8037098969344352
1740,crackers,"crackers, whole grain, sandwich, peanut butter filled",1.4350550528874972,0.5048559673912744,1.5079521416189048,3.4754712001833648,1.914487412567653,1,1,0.79330578640344
1741,crackers,"crackers, sandwich, cheese filled",1.7552256766975,-0.0377629604601336,1.4983190455982698,0.0987732474675951,1.977087596816175,1,1,0.774528908431909
1742,crackers,"crackers, sandwich, cheese filled (ritz)",1.5008003567922237,-0.22238848777887,1.978769709627448,0.3689090836848567,2.0271529100481085,1,1,0.6658493836792517
1743,crackers,"crackers, water",2.255520420794424,-0.2809282891238353,-0.1826562100025644,2.439950494683861,1.310736820407741,1,1,0.9334981452601118
1744,crackers,"crackers, wonton",1.3139215819945425,0.0781908768193166,2.777112542337586,0.0987732474675951,2.4258211450431366,1,1,0.6301026326899262
1745,crackers,"crackers, woven wheat",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1746,crackers,"crackers, woven wheat, plain (triscuit)",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1747,crackers,"crackers, woven wheat, flavored (triscuit)",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1748,crackers,"crackers, woven wheat, reduced fat",2.3775545122888126,0.1918931832778067,-0.1284700448864917,4.150810790726519,1.5457841946773678,1,1,1.0
1749,crackers,"crackers, wheat",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1750,crackers,"crackers, wheat, plain (wheat thins)",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1751,crackers,"crackers, wheat, flavored (wheat thins)",2.135287570502904,-0.0782905152374173,0.7951030360919036,3.115290085227016,1.826965827954792,1,1,0.8861074808910469
1752,crackers,"crackers, wheat, reduced fat",2.197430392001892,-0.0332598988182133,0.567521142604398,0.774112838010749,1.753610872715706,1,1,0.9187825279118733
1753,crackers,"crackers, corn",2.161855878245225,-0.2629160425561537,0.9323746543859543,2.349905215944774,1.8719133536119053,1,1,0.8548098168643777
1754,crackers,"crackers, gluten free, plain",1.9623684150274592,0.1817612945834858,0.8649429822415085,3.835652315139713,1.8202904528572,1,1,0.8874346475283296
1755,crackers,"crackers, gluten free, flavored",1.9623684150274592,0.1817612945834858,0.8649429822415085,3.835652315139713,1.8202904528572,1,1,0.8874346475283296
1756,crackers,"crackers, baby food",1.9871354815669109,-0.1390818474033426,1.3176984952113608,1.0442486742280106,2.0030473888623628,1,1,0.8166753159768213
1757,tortilla chips,"tortilla chips, plain",2.0290143395336204,-0.2854313507657557,1.4477452914899351,1.674565625401621,2.064164156422531,1,1,0.7950002317125575
1758,tortilla chips,"tortilla chips, flavored",1.71514805993366,-0.256161450093273,2.259333631228447,1.5394977072929898,2.315009918423124,1,1,0.689332862129383
1759,tortilla chips,"tortilla chips, popped",2.317212931992694,0.0624301610725951,0.3050192760420901,1.449452428553903,1.7122235471106408,1,1,0.97335592051673
1760,tortilla chips,"tortilla chips, nacho cheese flavor (doritos)",1.71514805993366,-0.256161450093273,2.259333631228447,1.5394977072929898,2.315009918423124,1,1,0.689332862129383
1761,tortilla chips,"tortilla chips, cool ranch flavor (doritos)",2.013703789309232,-0.2899344124076761,1.435703921464141,1.674565625401621,2.0462148144934527,1,1,0.7917850337413584
1762,tortilla chips,"tortilla chips, other flavors (doritos)",1.71514805993366,-0.256161450093273,2.259333631228447,1.5394977072929898,2.315009918423124,1,1,0.689332862129383
1763,tortilla chips,"tortilla chips, reduced fat, plain",2.537414669043456,0.1378564435747618,-0.3644808973920529,1.5845203466625335,1.5060286274294914,1,1,1.0
1764,tortilla chips,"tortilla chips, reduced fat, flavored",2.537414669043456,0.1378564435747618,-0.3644808973920529,1.5845203466625335,1.5060286274294914,1,1,1.0
1765,tortilla chips,"tortilla chips, low fat, unsalted",2.5837966300173374,0.1536171593214833,-0.3560519383739971,1.6295429860320771,1.5454133405052792,1,1,1.0
1766,tortilla chips,"tortilla chips, reduced sodium",2.0425236485551395,-0.0321341334077332,1.346597783273266,1.2693618710757284,2.083745256708798,1,1,0.8434421235728673
1767,potato chips,"potato chips, restructured, multigrain",1.9191386261585983,-0.4880691246521736,1.936624914537169,0.458954362423944,2.209390650212348,1,1,0.7129794046477005
1768,popcorn,"popcorn, nfs",1.4980984949879197,-0.1064346504994198,2.698843637169926,3.7906296757701696,2.4551186246381205,1,1,0.6434923539945868
1769,popcorn,"popcorn, movie theater, with added butter",0.4020432230420035,-0.526345148608497,6.035507271317427,1.674565625401621,3.4720749353389264,1,1,0.1640332173068757
1770,popcorn,"popcorn, movie theater, unbuttered",0.7721982902316267,-0.3890017685299249,4.821737172717398,2.349905215944774,3.0792661962628944,1,1,0.33009069315589973
1771,popcorn,"popcorn, air-popped, unbuttered",2.465365020928687,0.3663868219022222,-0.4981401046783656,5.726603168660544,1.4446893473660705,1,1,1.0
1772,popcorn,"popcorn, air-popped, with added butter or margarine",1.937601348488008,0.1558686901424434,0.7866740770738477,4.736105102530585,1.7537592143845415,1,1,0.8825693969926431
1773,popcorn,"popcorn, popped in oil, unbuttered",1.5827568315227722,-0.0760389844164569,2.327969440375472,3.745607036400626,2.313303989231517,1,1,0.6865065494952951
1774,popcorn,"popcorn, popped in oil, with added butter or margarine",1.1891856286958498,-0.2190111915474297,3.1829067122068424,3.0252448064879287,2.490275600152101,1,1,0.5346929156367097
1775,popcorn,"popcorn, microwave, nfs",1.4980984949879197,-0.1064346504994198,2.698843637169926,3.7906296757701696,2.4551186246381205,1,1,0.6434923539945868
1776,popcorn,"popcorn, microwave, plain",1.4980984949879197,-0.1064346504994198,2.698843637169926,3.7906296757701696,2.4551186246381205,1,1,0.6434923539945868
1777,popcorn,"popcorn, microwave, plain, light",2.196529771400457,0.3236077363039784,0.0930911635881168,5.591535250551913,1.5840563452368903,1,1,1.0
1778,popcorn,"popcorn, microwave, low sodium",1.5723996946062748,-0.0794162806478974,2.3147239333470986,3.7005843970310823,2.298247309844728,1,1,0.6845633488070009
1779,popcorn,"popcorn, microwave, unsalted",1.5723996946062748,-0.0794162806478974,2.3147239333470986,3.7005843970310823,2.298247309844728,1,1,0.6845633488070009
1780,popcorn,"popcorn, microwave, butter flavored",1.4980984949879197,-0.1064346504994198,2.698843637169926,3.7906296757701696,2.4551186246381205,1,1,0.6434923539945868
1781,popcorn,"popcorn, microwave, butter flavored, light",2.196529771400457,0.3236077363039784,0.0930911635881168,5.591535250551913,1.5840563452368903,1,1,1.0
1782,popcorn,"popcorn, microwave, cheese flavored",1.488191668372139,-0.1109377121413401,2.684393993138973,3.7906296757701696,2.439394407741573,1,1,0.6415317963541749
1783,popcorn,"popcorn, microwave, kettle corn",1.6003189332507473,0.0275314333477121,2.2159846991355883,4.240856069465606,2.2900885180587838,1,1,0.7127442731902068
1784,popcorn,"popcorn, microwave, kettle corn, light",2.2361570778635795,0.3055954897362967,0.0786415195571641,5.501489971812826,1.5974070954320727,1,1,1.0
1785,popcorn,"popcorn, microwave, other flavored",1.488191668372139,-0.1109377121413401,2.684393993138973,3.7906296757701696,2.439394407741573,1,1,0.6415317963541749
1786,popcorn,"popcorn, ready-to-eat packaged, nfs",1.3805675065007037,-0.0850451077002978,2.874647639546517,3.745607036400626,2.480781733346637,1,1,0.6127070615750658
1787,popcorn,"popcorn, ready-to-eat packaged, plain",1.7345114028645037,0.0624301610725951,1.758412638155419,4.375923987574237,2.134033082443985,1,1,0.7715702510282081
1788,popcorn,"popcorn, ready-to-eat packaged, plain, light",2.0425236485551395,0.1907674178673266,0.7541623780042042,4.961218299378302,1.8140601027661152,1,1,0.9116485988980472
